time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
231230.00,1250.00,1.51,62.16,37.19,61.88,-23.89,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,558.00,0.00,
231360.00,1500.00,1.51,62.14,37.24,61.77,-23.47,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,67.00,0.00,
231490.00,1750.00,1.27,62.28,37.04,61.69,-86.41,1.51,63.10,36.19,61.60,-199.92,6130.89,7000.00,1.00,0.00,3838.00,117.00,
231620.00,2000.00,1.29,62.56,36.83,61.61,-154.61,1.38,62.82,36.11,61.66,-199.93,4039.43,7109.61,1.00,0.00,675.00,1647.00,
231749.00,2250.00,1.31,62.51,36.76,61.66,-172.34,1.30,61.75,35.83,61.85,-199.93,5436.71,4939.44,1.00,0.00,551.00,2199.00,
231955.00,2500.00,1.31,62.59,36.66,61.64,-190.36,1.31,60.36,35.46,62.15,-199.93,5097.54,4896.52,1.00,0.00,452.00,1867.00,
232084.00,2750.00,1.30,62.66,36.59,61.67,-199.92,1.30,59.90,35.08,62.45,-199.93,5276.86,4983.07,1.00,0.00,452.00,1737.00,
232213.00,3000.00,1.31,62.76,36.54,61.61,-199.92,1.31,59.77,34.72,62.73,-199.92,5446.61,5099.00,1.00,0.00,414.00,1488.00,
232342.00,3250.00,1.28,62.82,36.50,61.63,-199.92,1.30,59.80,34.35,63.08,-199.92,5454.28,5084.90,1.00,0.00,382.00,1556.00,
232472.00,3500.00,1.27,62.91,36.38,61.61,-199.92,1.28,59.93,33.96,63.43,-199.92,5314.37,4883.47,1.00,0.00,355.00,1448.00,
232602.00,3750.00,1.27,63.02,36.35,61.55,-199.92,1.32,60.12,33.61,63.79,-199.92,5213.00,5693.61,1.00,0.00,48.00,1481.00,
232732.00,4000.00,nan,nan,nan,nan,nan,1.49,60.14,33.27,64.17,-199.92,5300.00,6996.89,1.00,0.00,0.00,1597.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
922.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1051.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1214.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6200.29,7000.00,0.00,0.00,0.00,0.00,
1344.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4056.45,6802.90,0.00,0.00,0.00,0.00,
1474.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.47,4938.14,0.00,0.00,0.00,0.00,
1604.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5078.49,4880.32,0.00,0.00,0.00,0.00,
1735.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5273.45,4987.40,0.00,0.00,0.00,0.00,
1866.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5436.00,5088.20,0.00,0.00,0.00,0.00,
1997.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5469.30,5078.23,0.00,0.00,0.00,0.00,
2128.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5340.93,4919.98,0.00,0.00,0.00,0.00,
2258.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5245.97,5598.61,0.00,0.00,0.00,0.00,
2387.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6051.17,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
775.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
903.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1031.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6200.29,7000.00,0.00,0.00,0.00,0.00,
1160.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4056.45,6802.90,0.00,0.00,0.00,0.00,
1289.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.47,4938.14,0.00,0.00,0.00,0.00,
1418.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5078.49,4880.32,0.00,0.00,0.00,0.00,
1548.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5273.45,4987.40,0.00,0.00,0.00,0.00,
1683.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5436.00,5088.20,0.00,0.00,0.00,0.00,
1812.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5469.30,5078.23,0.00,0.00,0.00,0.00,
1942.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5340.93,4919.98,0.00,0.00,0.00,0.00,
2296.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5245.97,5598.61,0.00,0.00,0.00,0.00,
2531.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6051.17,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
988.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1221.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1561.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6200.29,7000.00,0.00,0.00,0.00,0.00,
1795.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4056.45,6802.90,0.00,0.00,0.00,0.00,
2140.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5408.47,4938.14,0.00,0.00,0.00,0.00,
2377.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5078.49,4880.32,0.00,0.00,0.00,0.00,
2505.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5273.45,4987.40,0.00,0.00,0.00,0.00,
2678.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5436.00,5088.20,0.00,0.00,0.00,0.00,
2808.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5469.30,5078.23,0.00,0.00,0.00,0.00,
2937.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5340.93,4919.98,0.00,0.00,0.00,0.00,
3067.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5245.97,5598.61,0.00,0.00,0.00,0.00,
3197.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6051.17,0.00,0.00,0.00,0.00,
254451.00,1250.00,1.51,65.97,39.39,60.81,-3.67,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,565.00,0.00,
254581.00,1500.00,1.33,66.03,39.12,60.75,-48.99,1.51,66.15,37.65,60.73,-199.92,7000.00,7000.00,1.00,0.00,136.00,130.00,
254807.00,1750.00,1.29,66.04,39.02,60.74,-66.56,nan,nan,nan,nan,nan,6177.05,7000.00,1.00,0.00,3835.00,0.00,
254936.00,2000.00,1.30,66.06,38.55,60.77,-133.03,1.37,65.92,37.41,60.81,-199.93,4049.77,7083.26,1.00,0.00,618.00,1719.00,
255067.00,2250.00,1.33,66.04,38.41,60.77,-149.09,1.32,65.06,36.84,61.01,-199.93,5467.58,4969.80,1.00,0.00,554.00,2187.00,
255196.00,2500.00,1.32,66.00,38.33,60.71,-166.76,1.33,63.48,36.22,61.27,-199.93,5108.77,4945.81,1.00,0.00,497.00,1903.00,
255326.00,2750.00,1.32,66.00,38.22,60.76,-186.23,1.33,62.45,35.66,61.58,-199.92,5316.02,5037.84,1.00,0.00,411.00,1494.00,
255456.00,3000.00,1.33,66.01,38.11,60.71,-198.81,1.32,61.86,35.10,61.87,-199.92,5470.77,5133.65,1.00,0.00,416.00,1570.00,
255586.00,3250.00,1.31,66.01,37.95,60.73,-199.92,1.32,61.68,34.48,62.26,-199.93,5475.11,5114.16,1.00,0.00,350.00,1664.00,
255716.00,3500.00,1.28,66.03,37.87,60.79,-199.92,1.30,61.54,33.99,62.63,-199.92,5324.33,4911.38,1.00,0.00,390.00,1413.00,
255886.00,3750.00,1.30,66.01,37.79,60.79,-199.92,1.29,61.40,33.63,62.99,-199.92,5246.14,5571.33,1.00,0.00,64.00,1446.00,
256015.00,4000.00,nan,nan,nan,nan,nan,1.42,61.37,33.34,63.40,-199.92,5300.00,6666.07,1.00,0.00,0.00,1452.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
895.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1025.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1155.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6177.05,7000.00,0.00,0.00,0.00,0.00,
1286.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4049.77,7083.26,0.00,0.00,0.00,0.00,
1416.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5467.58,4969.80,0.00,0.00,0.00,0.00,
1545.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5108.77,4945.81,0.00,0.00,0.00,0.00,
1674.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5316.02,5037.84,0.00,0.00,0.00,0.00,
1859.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5470.77,5133.65,0.00,0.00,0.00,0.00,
1989.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5475.11,5114.16,0.00,0.00,0.00,0.00,
2118.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5324.33,4911.38,0.00,0.00,0.00,0.00,
2248.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5246.14,5571.33,0.00,0.00,0.00,0.00,
2378.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6666.07,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
909.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1095.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1224.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6177.05,7000.00,0.00,0.00,0.00,0.00,
1353.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4049.77,7083.26,0.00,0.00,0.00,0.00,
1484.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5467.58,4969.80,0.00,0.00,0.00,0.00,
1615.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5108.77,4945.81,0.00,0.00,0.00,0.00,
1746.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5316.02,5037.84,0.00,0.00,0.00,0.00,
1878.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5470.77,5133.65,0.00,0.00,0.00,0.00,
2009.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5475.11,5114.16,0.00,0.00,0.00,0.00,
2140.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5324.33,4911.38,0.00,0.00,0.00,0.00,
2322.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5246.14,5571.33,0.00,0.00,0.00,0.00,
2451.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,6666.07,0.00,0.00,0.00,0.00,
288901.00,1250.00,1.51,67.25,41.23,61.69,2.48,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,552.00,0.00,
289032.00,1500.00,1.21,67.41,40.79,61.67,-65.18,1.51,67.48,39.26,61.71,-199.92,7000.00,7000.00,1.00,0.00,478.00,124.00,
289162.00,1750.00,1.26,67.40,40.84,61.67,-59.07,1.51,67.53,39.31,61.67,-199.92,6079.98,7000.00,1.00,0.00,3452.00,75.00,
289293.00,2000.00,1.26,67.79,40.36,61.58,-128.08,1.35,66.89,38.98,61.81,-199.92,3965.90,7278.93,1.00,0.00,726.00,1539.00,
289423.00,2250.00,1.30,67.89,40.19,61.64,-144.81,1.29,65.69,38.45,61.99,-199.93,5457.73,4957.76,1.00,0.00,497.00,2369.00,
289586.00,2500.00,1.29,67.84,40.08,61.61,-161.48,1.31,64.20,37.71,62.29,-199.93,5089.88,4967.10,1.00,0.00,495.00,1816.00,
289715.00,2750.00,1.31,67.77,39.93,61.67,-180.83,1.30,63.40,37.11,62.58,-199.93,5338.98,5046.13,1.00,0.00,410.00,1662.00,
289844.00,3000.00,1.32,67.77,39.87,61.63,-197.13,1.31,62.94,36.45,62.94,-199.92,5492.06,5147.45,1.00,0.00,414.00,1564.00,
289974.00,3250.00,1.31,67.75,39.71,61.67,-199.92,1.31,62.80,35.77,63.27,-199.92,5481.06,5130.04,1.00,0.00,382.00,1521.00,
290104.00,3500.00,1.27,67.70,39.60,61.73,-199.92,1.29,62.65,35.22,63.65,-199.92,5291.09,4889.67,1.00,0.00,324.00,1483.00,
290235.00,3750.00,1.29,67.66,39.51,61.67,-199.92,1.34,62.55,34.80,64.08,-199.92,5238.61,5762.16,1.00,0.00,86.00,1507.00,
290366.00,4000.00,nan,nan,nan,nan,nan,1.50,62.50,34.37,64.54,-199.93,5300.00,7684.93,1.00,0.00,0.00,1652.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
925.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1095.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1223.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6079.98,7000.00,0.00,0.00,0.00,0.00,
1351.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3965.90,7278.93,0.00,0.00,0.00,0.00,
1487.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5457.73,4957.76,0.00,0.00,0.00,0.00,
1629.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5089.88,4967.10,0.00,0.00,0.00,0.00,
1771.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5338.98,5046.13,0.00,0.00,0.00,0.00,
1914.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5492.06,5147.45,0.00,0.00,0.00,0.00,
2055.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5481.06,5130.04,0.00,0.00,0.00,0.00,
2190.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5291.09,4889.67,0.00,0.00,0.00,0.00,
2320.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5238.61,5762.16,0.00,0.00,0.00,0.00,
2487.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,7684.93,0.00,0.00,0.00,0.00,
76342.00,1250.00,1.51,68.50,41.38,65.04,-9.31,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,442.00,0.00,
76471.00,1500.00,1.07,68.69,40.74,64.99,-95.99,1.51,68.84,39.02,64.97,-199.92,7000.00,7000.00,1.00,0.00,613.00,131.00,
76601.00,1750.00,1.23,68.62,40.96,65.01,-68.05,nan,nan,nan,nan,nan,5903.01,7000.00,1.00,0.00,3303.00,0.00,
76732.00,2000.00,1.24,68.89,40.32,64.96,-139.31,1.37,68.65,38.86,65.06,-199.93,3847.64,7574.25,1.00,0.00,614.00,1667.00,
76862.00,2250.00,1.28,68.96,40.11,64.97,-156.31,1.26,67.75,38.27,65.30,-199.93,5414.19,4881.51,1.00,0.00,550.00,2114.00,
76992.00,2500.00,1.29,68.99,40.03,64.96,-174.85,1.29,66.28,37.68,65.58,-199.93,5064.44,4955.90,1.00,0.00,451.00,1897.00,
77123.00,2750.00,1.30,69.02,39.88,64.97,-193.89,1.29,65.42,37.09,65.93,-199.93,5336.05,5017.46,1.00,0.00,413.00,1699.00,
77253.00,3000.00,1.32,69.02,39.78,64.95,-199.92,1.30,65.10,36.51,66.32,-199.92,5510.33,5151.95,1.00,0.00,415.00,1561.00,
77462.00,3250.00,1.32,69.01,39.61,65.05,-199.92,1.30,64.96,35.95,66.61,-199.92,5497.17,5121.51,1.00,0.00,383.00,1517.00,
77591.00,3500.00,1.29,68.95,39.44,64.99,-199.92,1.28,64.92,35.45,66.96,-199.92,5283.02,4858.55,1.00,0.00,326.00,1448.00,
77720.00,3750.00,1.28,68.94,39.25,64.97,-199.92,1.42,64.95,35.05,67.43,-199.93,5215.67,6357.96,1.00,0.00,105.00,1750.00,
77851.00,4000.00,nan,nan,nan,nan,nan,1.51,64.85,34.56,68.01,-199.93,5300.00,8748.78,1.00,0.00,0.00,2111.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
1050.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1272.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1401.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5903.01,7000.00,0.00,0.00,0.00,0.00,
1532.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3847.64,7574.25,0.00,0.00,0.00,0.00,
1663.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5414.19,4881.51,0.00,0.00,0.00,0.00,
1794.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5064.44,4955.90,0.00,0.00,0.00,0.00,
1924.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5336.05,5017.46,0.00,0.00,0.00,0.00,
2054.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5510.33,5151.95,0.00,0.00,0.00,0.00,
2184.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.17,5121.51,0.00,0.00,0.00,0.00,
2360.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5283.02,4858.55,0.00,0.00,0.00,0.00,
2490.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.67,6357.96,0.00,0.00,0.00,0.00,
2619.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8748.78,0.00,0.00,0.00,0.00,
178790.00,1250.00,1.51,67.12,41.66,60.86,12.24,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,427.00,0.00,
178919.00,1500.00,1.39,67.15,41.43,60.85,-22.62,nan,nan,nan,nan,nan,7000.00,7000.00,1.00,0.00,273.00,0.00,
179049.00,1750.00,1.31,67.21,41.19,60.81,-54.56,nan,nan,nan,nan,nan,5933.82,7000.00,1.00,0.00,3762.00,0.00,
179179.00,2000.00,1.37,67.37,40.60,60.80,-120.39,1.33,67.17,39.19,60.88,-199.93,3982.25,7705.18,1.00,0.00,664.00,1707.00,
179309.00,2250.00,1.33,67.40,40.40,60.81,-136.16,1.30,65.51,38.68,61.09,-199.93,5483.67,4875.72,1.00,0.00,541.00,2295.00,
179526.00,2500.00,1.35,67.35,40.27,60.78,-152.30,1.31,64.43,38.07,61.41,-199.93,5167.65,4974.44,1.00,0.00,445.00,1816.00,
179656.00,2750.00,1.33,67.35,40.20,60.80,-165.92,1.30,63.67,37.53,61.67,-199.93,5398.23,5010.43,1.00,0.00,328.00,1654.00,
179786.00,3000.00,1.31,67.32,40.04,60.81,-183.43,1.30,63.14,37.07,62.03,-199.92,5519.60,5149.64,1.00,0.00,380.00,1560.00,
179917.00,3250.00,1.29,67.34,39.85,60.80,-197.76,1.31,62.78,36.69,62.37,-199.92,5485.91,5135.28,1.00,0.00,353.00,1446.00,
180048.00,3500.00,1.27,67.43,39.79,60.81,-199.92,1.27,62.50,36.26,62.73,-199.92,5257.72,4806.43,1.00,0.00,362.00,1385.00,
180179.00,3750.00,1.29,67.52,39.77,60.79,-199.92,1.17,62.29,35.86,63.08,-199.92,5203.28,5683.42,1.00,0.00,154.00,1354.00,
180309.00,4000.00,nan,nan,nan,nan,nan,1.18,62.19,35.59,63.47,-199.92,5300.00,8157.65,1.00,0.00,0.00,1245.00,
603863.00,1250.00,1.51,68.93,40.19,60.97,7.33,nan,nan,nan,nan,nan,7000.00,7000.00,2.00,0.00,426.00,0.00,
603994.00,1500.00,1.27,69.08,39.64,60.96,-62.04,1.51,69.47,37.60,60.88,-199.92,7000.00,7000.00,2.00,0.00,339.00,66.00,
604123.00,1750.00,1.33,69.07,39.65,60.98,-55.70,1.51,69.48,37.43,60.92,-199.92,5998.09,7000.00,2.00,0.00,3636.00,110.00,
604252.00,2000.00,1.33,69.43,38.91,60.98,-121.05,1.35,69.23,37.16,60.99,-199.92,4042.34,7895.57,2.00,0.00,618.00,1543.00,
604381.00,2250.00,1.34,69.52,38.67,60.90,-137.06,1.31,68.02,36.58,61.15,-199.93,5566.60,4891.16,2.00,0.00,553.00,2314.00,
604510.00,2500.00,1.32,69.60,38.56,60.94,-152.12,1.32,66.04,35.89,61.40,-199.93,5206.48,5005.92,2.00,0.00,454.00,1865.00,
604639.00,2750.00,1.33,69.70,38.31,60.96,-169.09,1.31,64.74,35.20,61.72,-199.93,5449.62,5033.13,2.00,0.00,454.00,1699.00,
604821.00,3000.00,1.34,69.76,38.16,60.95,-191.75,1.31,63.95,34.61,62.03,-199.92,5557.93,5164.32,2.00,0.00,415.00,1490.00,
604950.00,3250.00,1.29,69.75,38.09,60.95,-199.92,1.31,63.56,34.00,62.34,-199.92,5479.78,5161.09,2.00,0.00,383.00,1592.00,
605079.00,3500.00,1.27,69.72,37.85,60.91,-199.92,1.31,63.19,33.55,62.71,-199.92,5231.06,4816.88,2.00,0.00,355.00,1385.00,
605209.00,3750.00,1.29,69.72,37.80,60.88,-199.92,1.24,63.05,33.19,63.08,-199.92,5195.30,5369.88,2.00,0.00,59.00,1388.00,
605339.00,4000.00,nan,nan,nan,nan,nan,1.24,62.97,32.88,63.44,-199.92,5300.00,7853.03,2.00,0.00,0.00,1363.00,
657566.00,1250.00,1.51,63.50,34.76,69.51,-73.17,nan,nan,nan,nan,nan,7000.00,7000.00,3.00,1.00,555.00,0.00,
657696.00,1500.00,1.22,63.61,34.30,69.60,-157.73,nan,nan,nan,nan,nan,7000.00,7000.00,3.00,1.00,136.00,0.00,
657827.00,1750.00,1.29,63.58,34.43,69.58,-131.76,1.51,64.50,32.90,22.57,-199.92,6315.55,7000.00,3.00,1.00,3696.00,173.00,
657957.00,2000.00,1.33,63.71,33.89,69.67,-198.98,1.32,64.53,32.72,66.47,-199.92,4608.81,6026.37,3.00,1.00,667.00,1428.00,
658134.00,2250.00,1.32,63.92,33.78,69.69,-199.92,1.29,64.44,32.45,69.82,-199.93,5390.83,5126.96,3.00,1.00,496.00,2269.00,
658264.00,2500.00,1.29,64.14,33.63,69.73,-199.92,1.31,64.44,32.16,70.28,-199.93,5154.37,5024.34,3.00,1.00,451.00,1844.00,
658394.00,2750.00,1.28,64.34,33.49,69.66,-199.92,1.29,64.77,31.84,70.58,-199.93,5158.74,5054.21,3.00,1.00,410.00,1659.00,
658524.00,3000.00,1.29,64.42,33.41,69.78,-199.92,1.29,65.00,31.63,70.94,-199.92,5304.78,5157.81,3.00,1.00,343.00,1566.00,
658654.00,3250.00,1.28,64.44,33.30,69.69,-199.92,1.29,65.08,31.48,71.26,-199.92,5352.72,5138.56,3.00,1.00,354.00,1522.00,
658784.00,3500.00,1.25,64.46,33.17,69.72,-199.92,1.28,65.15,31.38,71.64,-199.92,5298.35,5078.78,3.00,1.00,362.00,1482.00,
658914.00,3750.00,1.26,64.53,33.09,69.67,-199.92,1.41,65.24,31.38,72.13,-199.93,5296.42,5628.25,3.00,1.00,159.00,1757.00,
659044.00,4000.00,nan,nan,nan,nan,nan,1.51,65.30,31.30,72.65,-199.93,5300.00,5257.97,3.00,1.00,0.00,2238.00,
